,Chromosome,Left,Right,IMI,Crossover
3313,Chr01,622572.0,622587.0,14,0
3314,Chr01,622587.0,622620.0,32,0
3315,Chr01,622620.0,622686.0,65,0
3316,Chr01,622686.0,622775.0,88,0
3317,Chr01,622775.0,622885.0,109,0
3318,Chr01,622885.0,622891.0,5,0
3319,Chr01,622891.0,622951.0,59,0
3320,Chr01,622951.0,623247.0,295,2
3321,Chr01,623247.0,623647.0,399,0
3322,Chr01,623647.0,623888.0,240,0
3323,Chr01,623888.0,623936.0,47,0
3324,Chr01,623936.0,623971.0,34,0
3325,Chr01,623971.0,624095.0,123,0
3326,Chr01,624095.0,624323.0,227,0
3327,Chr01,624324.0,624515.0,190,0
3328,Chr01,624515.0,624521.0,5,0
3329,Chr01,624521.0,624537.0,15,0
3330,Chr01,624537.0,624548.0,10,0
3331,Chr01,624548.0,624618.0,69,0
3332,Chr01,624618.0,625296.0,677,0
3333,Chr01,625296.0,625385.0,88,0
3334,Chr01,625385.0,625494.0,108,0
3335,Chr01,625494.0,625517.0,22,0
3336,Chr01,625517.0,625542.0,24,0
3337,Chr01,625544.0,625570.0,25,0
3338,Chr01,625570.0,625682.0,111,0
3339,Chr01,625682.0,626069.0,386,0
3340,Chr01,626069.0,626554.0,484,0
3341,Chr01,626554.0,626613.0,58,0
3342,Chr01,626613.0,626749.0,135,0
3343,Chr01,626749.0,626788.0,38,0
3344,Chr01,626788.0,626990.0,201,0
3345,Chr01,626990.0,627184.0,193,0
3346,Chr01,627184.0,627219.0,34,0
3347,Chr01,627219.0,627331.0,111,0
3348,Chr01,627331.0,627356.0,24,0
3349,Chr01,627356.0,627417.0,60,0
3350,Chr01,627417.0,627755.0,337,0
3351,Chr01,627755.0,628634.0,878,0
3352,Chr01,628634.0,628778.0,143,0
3353,Chr01,628778.0,628962.0,183,0
3354,Chr01,628962.0,628986.0,23,0
3355,Chr01,628986.0,629059.0,72,0
3356,Chr01,629059.0,629219.0,159,0
3357,Chr01,629219.0,629275.0,55,0
3358,Chr01,629275.0,629284.0,8,0
3359,Chr01,629284.0,629388.0,103,0
3360,Chr01,629388.0,629436.0,47,0
3361,Chr01,629436.0,629460.0,23,0
3362,Chr01,629460.0,629511.0,50,0
3363,Chr01,629511.0,629630.0,118,0
3364,Chr01,629630.0,629651.0,20,0
3365,Chr01,629651.0,629918.0,266,0
3366,Chr01,629918.0,630042.0,123,0
3367,Chr01,630042.0,630219.0,176,1
3368,Chr01,630219.0,630460.0,240,0
3369,Chr01,630460.0,630530.0,69,0
3370,Chr01,630530.0,630833.0,302,1
3371,Chr01,630833.0,630891.0,57,0
3372,Chr01,630891.0,630985.0,93,0
3373,Chr01,630985.0,631208.0,222,0
3374,Chr01,631208.0,631214.0,5,0
3375,Chr01,631214.0,631261.0,46,0
3376,Chr01,631261.0,631328.0,66,0
3377,Chr01,631328.0,631526.0,197,0
3378,Chr01,631526.0,631667.0,140,1
3379,Chr01,631667.0,631899.0,231,0
3380,Chr01,631899.0,631905.0,5,0
3381,Chr01,631905.0,631921.0,15,0
3382,Chr01,631921.0,631958.0,36,0
3383,Chr01,631958.0,631968.0,9,0
3384,Chr01,631968.0,632018.0,49,0
3385,Chr01,632018.0,632294.0,275,0
3386,Chr01,632294.0,632303.0,8,0
3387,Chr01,632303.0,632310.0,6,0
3388,Chr01,632310.0,632394.0,83,0
3389,Chr01,632394.0,632411.0,16,0
3390,Chr01,632411.0,632767.0,355,0
3391,Chr01,632767.0,632827.0,59,0
3392,Chr01,632827.0,632831.0,3,0
3393,Chr01,632831.0,633424.0,592,1
3394,Chr01,633424.0,633873.0,448,0
3395,Chr01,633873.0,633881.0,7,0
3396,Chr01,633881.0,634038.0,156,0
3397,Chr01,634040.0,634361.0,320,0
3398,Chr01,634361.0,634507.0,145,0
3399,Chr01,634507.0,634521.0,13,0
3400,Chr01,634521.0,634561.0,39,0
3401,Chr01,634561.0,634673.0,111,0
3402,Chr01,634673.0,635076.0,402,0
3403,Chr01,635076.0,635083.0,6,0
3404,Chr01,635083.0,635536.0,452,0
3405,Chr01,635536.0,635635.0,98,0
3406,Chr01,635635.0,635842.0,206,0
3407,Chr01,635842.0,635878.0,35,0
3408,Chr01,635878.0,635946.0,67,0
3409,Chr01,635946.0,635963.0,16,0
3410,Chr01,635963.0,635966.0,2,0
3411,Chr01,635966.0,636021.0,54,0
3412,Chr01,636021.0,636099.0,77,0
3413,Chr01,636099.0,636109.0,9,0
3414,Chr01,636109.0,636228.0,118,0
3415,Chr01,636228.0,636265.0,36,0
3416,Chr01,636265.0,636340.0,74,0
3417,Chr01,636340.0,636414.0,73,0
3418,Chr01,636414.0,636577.0,162,3
3419,Chr01,636577.0,636635.0,57,0
3420,Chr01,636635.0,636824.0,188,0
3421,Chr01,636825.0,636833.0,7,0
3422,Chr01,636833.0,636848.0,14,0
3423,Chr01,636848.0,636891.0,42,0
3424,Chr01,636891.0,636902.0,10,0
3425,Chr01,636902.0,636970.0,67,1
3426,Chr01,636970.0,637025.0,54,0
3427,Chr01,637025.0,637081.0,55,0
3428,Chr01,637081.0,637345.0,263,0
3429,Chr01,637345.0,637441.0,95,0
3430,Chr01,637441.0,637460.0,18,0
3431,Chr01,637460.0,637562.0,101,1
3432,Chr01,637562.0,637675.0,112,0
3433,Chr01,637675.0,639083.0,1407,1
3434,Chr01,639083.0,639101.0,17,0
3435,Chr01,639101.0,639643.0,541,0
3436,Chr01,639643.0,639716.0,72,0
3437,Chr01,639717.0,639720.0,2,0
3438,Chr01,639720.0,639770.0,49,0
3439,Chr01,639770.0,639897.0,126,0
3440,Chr01,639897.0,639948.0,50,0
3441,Chr01,639948.0,640067.0,118,0
3442,Chr01,640067.0,640257.0,189,0
3443,Chr01,640257.0,640349.0,91,0
3444,Chr01,640349.0,640426.0,76,0
3445,Chr01,640426.0,640637.0,210,0
3446,Chr01,640637.0,640649.0,11,0
3447,Chr01,640649.0,640778.0,128,0
3448,Chr01,640778.0,641022.0,243,0
3449,Chr01,641023.0,641055.0,31,0
3450,Chr01,641055.0,641130.0,74,0
3451,Chr01,641130.0,641181.0,50,0
3452,Chr01,641181.0,641187.0,5,0
3453,Chr01,641187.0,641313.0,125,0
3454,Chr01,641313.0,641578.0,264,0
3455,Chr01,641578.0,641715.0,136,0
3456,Chr01,641715.0,641984.0,268,0
3457,Chr01,641984.0,642039.0,54,0
3458,Chr01,642039.0,642090.0,50,0
3459,Chr01,642090.0,642095.0,4,0
3460,Chr01,642095.0,642202.0,106,0
3461,Chr01,642202.0,642221.0,18,0
3462,Chr01,642221.0,642300.0,78,0
3463,Chr01,642300.0,642310.0,9,0
3464,Chr01,642310.0,642359.0,48,0
3465,Chr01,642359.0,642410.0,50,0
3466,Chr01,642411.0,642476.0,64,0
3467,Chr01,642476.0,642635.0,158,0
3468,Chr01,642635.0,643428.0,792,0
3469,Chr01,643428.0,643597.0,168,0
3470,Chr01,643597.0,643943.0,345,0
3471,Chr01,643943.0,644030.0,86,0
3472,Chr01,644030.0,644033.0,2,0
3473,Chr01,644033.0,644210.0,176,0
3474,Chr01,644210.0,644416.0,205,0
3475,Chr01,644416.0,644455.0,38,0
3476,Chr01,644455.0,644757.0,301,0
3477,Chr01,644757.0,644775.0,17,0
3478,Chr01,644775.0,645090.0,314,0
3479,Chr01,645090.0,645169.0,78,0
3480,Chr01,645169.0,645397.0,227,0
3481,Chr01,645397.0,645605.0,207,0
3482,Chr01,645605.0,645770.0,164,0
3483,Chr01,645770.0,645779.0,8,0
3484,Chr01,645779.0,646005.0,225,0
3485,Chr01,646005.0,646219.0,213,0
3486,Chr01,646219.0,646222.0,2,0
3487,Chr01,646222.0,646233.0,10,0
3488,Chr01,646235.0,646306.0,70,0
3489,Chr01,646306.0,646355.0,48,0
3490,Chr01,646355.0,646379.0,23,0
3491,Chr01,646379.0,646385.0,5,0
3492,Chr01,646385.0,646921.0,535,0
3493,Chr01,646921.0,646935.0,13,0
3494,Chr01,646935.0,647259.0,323,0
3495,Chr01,647259.0,648260.0,1000,0
3496,Chr01,648260.0,648282.0,21,0
3497,Chr01,648282.0,648401.0,118,0
3498,Chr01,648401.0,649005.0,603,0
3499,Chr01,649005.0,649079.0,73,0
3500,Chr01,649079.0,649383.0,303,0
3501,Chr01,649383.0,650504.0,1120,0
3502,Chr01,650504.0,650726.0,221,0
3503,Chr01,650726.0,650756.0,29,0
3504,Chr01,650756.0,650775.0,18,0
3505,Chr01,650775.0,650877.0,101,0
3506,Chr01,650877.0,651221.0,343,0
3507,Chr01,651221.0,652020.0,798,0
3508,Chr01,652020.0,652247.0,226,0
3509,Chr01,652247.0,652479.0,231,0
3510,Chr01,652479.0,652497.0,17,0
3511,Chr01,652497.0,652695.0,197,0
3512,Chr01,652695.0,652803.0,107,0
3513,Chr01,652803.0,653072.0,268,0
3514,Chr01,653072.0,653738.0,665,0
3515,Chr01,653738.0,654185.0,446,0
3516,Chr01,654185.0,654201.0,15,0
3517,Chr01,654202.0,654219.0,16,0
3518,Chr01,654219.0,654224.0,4,0
3519,Chr01,654224.0,654271.0,46,0
3520,Chr01,654271.0,654457.0,185,0
3521,Chr01,654457.0,654709.0,251,0
3522,Chr01,654709.0,654712.0,2,0
3523,Chr01,654712.0,654727.0,14,0
3524,Chr01,654727.0,654772.0,44,0
3525,Chr01,654772.0,654790.0,17,0
3526,Chr01,654790.0,654808.0,17,0
3527,Chr01,654808.0,655565.0,756,0
3528,Chr01,655565.0,655601.0,35,0
3529,Chr01,655601.0,656154.0,552,0
3530,Chr01,656154.0,656245.0,90,0
3531,Chr01,656245.0,656281.0,35,0
3532,Chr01,656281.0,656287.0,5,0
3533,Chr01,656287.0,656290.0,2,0
3534,Chr01,656290.0,656378.0,87,0
3535,Chr01,656380.0,656596.0,215,0
3536,Chr01,656596.0,656678.0,81,0
3537,Chr01,656678.0,656775.0,96,0
3538,Chr01,656775.0,660424.0,3648,0
3539,Chr01,660424.0,660499.0,74,0
3540,Chr01,660499.0,660550.0,50,0
3541,Chr01,660550.0,660564.0,13,0
3542,Chr01,660564.0,660746.0,181,0
3543,Chr01,660746.0,660799.0,52,0
3544,Chr01,660799.0,660806.0,6,0
3545,Chr01,660806.0,661011.0,204,0
3546,Chr01,661011.0,661047.0,35,0
3547,Chr01,661047.0,661808.0,760,0
3548,Chr01,661808.0,661989.0,180,0
3549,Chr01,661989.0,662030.0,40,0
3550,Chr01,662030.0,662756.0,725,0
3551,Chr01,662756.0,662844.0,87,0
3552,Chr01,662844.0,662850.0,5,0
3553,Chr01,662850.0,662885.0,34,0
3554,Chr01,662885.0,662888.0,2,0
3555,Chr01,662888.0,663108.0,219,0
3556,Chr01,663108.0,663303.0,194,0
3557,Chr01,663303.0,663360.0,56,0
3558,Chr01,663360.0,663431.0,70,0
3559,Chr01,663431.0,664340.0,908,1
3560,Chr01,664340.0,664379.0,38,0
3561,Chr01,664379.0,664603.0,223,0
3562,Chr01,664603.0,664727.0,123,0
3563,Chr01,664727.0,665033.0,305,0
3564,Chr01,665033.0,665103.0,69,0
3565,Chr01,665103.0,665124.0,20,0
3566,Chr01,665124.0,665234.0,109,0
3567,Chr01,665234.0,665308.0,73,0
3568,Chr01,665308.0,665333.0,24,0
3569,Chr01,665333.0,666097.0,763,0
3570,Chr01,666097.0,666789.0,691,0
3571,Chr01,666789.0,667264.0,474,0
3572,Chr01,667264.0,667375.0,110,0
3573,Chr01,667375.0,667558.0,182,0
3574,Chr01,667558.0,667574.0,15,0
3575,Chr01,667574.0,667649.0,74,0
3576,Chr01,667649.0,667658.0,8,0
3577,Chr01,667658.0,667891.0,232,0
3578,Chr01,667891.0,668233.0,341,0
3579,Chr01,668233.0,668655.0,421,0
3580,Chr01,668655.0,670153.0,1497,0
3581,Chr01,670153.0,670166.0,12,0
3582,Chr01,670166.0,670197.0,30,0
3583,Chr01,670197.0,670509.0,311,0
3584,Chr01,670509.0,671586.0,1076,0
3585,Chr01,671586.0,671612.0,25,0
3586,Chr01,671612.0,671619.0,6,0
3587,Chr01,671619.0,671629.0,9,0
3588,Chr01,671629.0,671654.0,24,0
3589,Chr01,671654.0,672108.0,453,0
3590,Chr01,672108.0,672136.0,27,0
3591,Chr01,672136.0,673249.0,1112,0
3592,Chr01,673249.0,673995.0,745,0
3593,Chr01,673995.0,675245.0,1249,0
3594,Chr01,675245.0,675641.0,395,0
3595,Chr01,675641.0,675762.0,120,0
3596,Chr01,675762.0,676414.0,651,0
3597,Chr01,676414.0,676622.0,207,0
3598,Chr01,676622.0,678441.0,1818,0
3599,Chr01,678441.0,678648.0,206,0
3600,Chr01,678648.0,679020.0,371,0
3601,Chr01,679020.0,679314.0,293,0
3602,Chr01,679314.0,680164.0,849,0
3603,Chr01,680164.0,680258.0,93,0
3604,Chr01,680258.0,680428.0,169,0
3605,Chr01,680428.0,680526.0,97,0
3606,Chr01,680526.0,681375.0,848,0
3607,Chr01,681375.0,681827.0,451,0
3608,Chr01,681827.0,682159.0,331,0
3609,Chr01,682159.0,682219.0,59,0
3610,Chr01,682219.0,683126.0,906,0
3611,Chr01,683126.0,684551.0,1424,0
3612,Chr01,684551.0,685289.0,737,0
3613,Chr01,685289.0,685469.0,179,0
3614,Chr01,685469.0,686025.0,555,0
3615,Chr01,686025.0,686846.0,820,0
3616,Chr01,686846.0,687687.0,840,0
3617,Chr01,687688.0,687708.0,19,0
3618,Chr01,687708.0,688835.0,1126,0
3619,Chr01,688835.0,689336.0,500,0
3620,Chr01,689336.0,689663.0,326,0
3621,Chr01,689663.0,689742.0,78,0
3622,Chr01,689742.0,689796.0,53,0
3623,Chr01,689796.0,689822.0,25,0
3624,Chr01,689822.0,689985.0,162,0
3625,Chr01,689985.0,690129.0,143,0
3626,Chr01,690129.0,691024.0,894,0
3627,Chr01,691024.0,691123.0,98,0
3628,Chr01,691123.0,691179.0,55,0
3629,Chr01,691179.0,691186.0,6,0
3630,Chr01,691186.0,691197.0,10,0
3631,Chr01,691197.0,691210.0,12,0
3632,Chr01,691210.0,691240.0,29,0
3633,Chr01,691240.0,691392.0,151,0
3634,Chr01,691392.0,691461.0,68,0
3635,Chr01,691461.0,691673.0,211,0
3636,Chr01,691673.0,692137.0,463,0
3637,Chr01,692137.0,692199.0,61,0
3638,Chr01,692199.0,692285.0,85,0
3639,Chr01,692285.0,693486.0,1200,0
3640,Chr01,693486.0,693888.0,401,0
3641,Chr01,693889.0,694567.0,677,0
3642,Chr01,694567.0,695865.0,1297,0
3643,Chr01,695865.0,695946.0,80,0
3644,Chr01,695946.0,696023.0,76,0
3645,Chr01,696023.0,696669.0,645,0
3646,Chr01,696669.0,696696.0,26,0
3647,Chr01,696696.0,696718.0,21,0
3648,Chr01,696718.0,696774.0,55,0
3649,Chr01,696774.0,696897.0,122,0
3650,Chr01,696897.0,696933.0,35,0
3651,Chr01,696933.0,697458.0,524,0
3652,Chr01,697458.0,697497.0,38,0
3653,Chr01,697497.0,697733.0,235,0
3654,Chr01,697733.0,697839.0,105,0
3655,Chr01,697839.0,697943.0,103,0
3656,Chr01,697943.0,698081.0,137,0
3657,Chr01,698081.0,698531.0,449,0
3658,Chr01,698531.0,699198.0,666,0
3659,Chr01,699198.0,699717.0,518,0
3660,Chr01,699717.0,699816.0,98,0
3661,Chr01,699816.0,699819.0,2,0
3662,Chr01,699819.0,701854.0,2034,0
3663,Chr01,701854.0,701990.0,135,0
3664,Chr01,701990.0,702189.0,198,0
3665,Chr01,702189.0,702412.0,222,0
3666,Chr01,702412.0,702427.0,14,0
3667,Chr01,702427.0,702432.0,4,0
3668,Chr01,702433.0,702708.0,274,0
3669,Chr01,702708.0,702920.0,211,0
3670,Chr01,702920.0,703222.0,301,0
3671,Chr01,703222.0,703325.0,102,0
3672,Chr01,703325.0,703726.0,400,0
3673,Chr01,703726.0,703792.0,65,0
3674,Chr01,703792.0,704032.0,239,0
3675,Chr01,704032.0,704188.0,155,0
3676,Chr01,704188.0,704429.0,240,0
3677,Chr01,704429.0,704954.0,524,0
3678,Chr01,704954.0,705020.0,65,0
3679,Chr01,705020.0,705098.0,77,0
3680,Chr01,705098.0,705226.0,127,0
3681,Chr01,705226.0,705241.0,14,0
3682,Chr01,705241.0,705275.0,33,0
3683,Chr01,705275.0,705281.0,5,0
3684,Chr01,705281.0,705470.0,188,0
3685,Chr01,705470.0,705475.0,4,0
3686,Chr01,705475.0,705481.0,5,0
3687,Chr01,705481.0,705516.0,34,0
3688,Chr01,705516.0,705692.0,175,0
3689,Chr01,705693.0,705870.0,176,0
3690,Chr01,705870.0,706136.0,265,0
3691,Chr01,706136.0,706235.0,98,0
3692,Chr01,706235.0,706507.0,271,0
3693,Chr01,706507.0,706678.0,170,0
3694,Chr01,706678.0,706815.0,136,0
3695,Chr01,706816.0,706833.0,16,0
3696,Chr01,706833.0,706985.0,151,0
3697,Chr01,706985.0,707009.0,23,0
3698,Chr01,707009.0,707093.0,83,0
3699,Chr01,707095.0,707199.0,103,0
3700,Chr01,707199.0,707272.0,72,0
3701,Chr01,707272.0,707281.0,8,0
3702,Chr01,707281.0,707683.0,401,0
3703,Chr01,707683.0,707692.0,8,0
3704,Chr01,707692.0,707726.0,33,0
3705,Chr01,707726.0,707745.0,18,0
3706,Chr01,707745.0,707903.0,157,0
3707,Chr01,707903.0,707963.0,59,0
3708,Chr01,707963.0,708031.0,67,0
3709,Chr01,708032.0,708056.0,23,0
3710,Chr01,708056.0,708142.0,85,0
3711,Chr01,708142.0,708197.0,54,0
3712,Chr01,708197.0,708347.0,149,0
3713,Chr01,708348.0,708546.0,197,0
3714,Chr01,708546.0,708749.0,202,0
3715,Chr01,708749.0,708753.0,3,0
3716,Chr01,708753.0,708977.0,223,0
3717,Chr01,708977.0,709001.0,23,0
3718,Chr01,709001.0,709022.0,20,0
3719,Chr01,709022.0,709144.0,121,0
3720,Chr01,709144.0,709440.0,295,0
3721,Chr01,709440.0,709448.0,7,0
3722,Chr01,709450.0,709454.0,3,0
3723,Chr01,709454.0,709470.0,15,0
3724,Chr01,709471.0,709490.0,18,0
3725,Chr01,709490.0,709573.0,82,0
3726,Chr01,709574.0,709775.0,200,0
3727,Chr01,709775.0,709918.0,142,0
3728,Chr01,709918.0,710436.0,517,0
3729,Chr01,710436.0,710629.0,192,0
3730,Chr01,710629.0,710680.0,50,0
3731,Chr01,710680.0,710860.0,179,0
3732,Chr01,710860.0,711757.0,896,0
3733,Chr01,711757.0,711854.0,96,0
3734,Chr01,711854.0,712107.0,252,0
3735,Chr01,712107.0,713062.0,954,0
3736,Chr01,713062.0,713381.0,318,0
3737,Chr01,713381.0,713854.0,472,0
3738,Chr01,713854.0,714030.0,175,0
3739,Chr01,714030.0,714336.0,305,0
3740,Chr01,714336.0,715113.0,776,0
3741,Chr01,715113.0,715176.0,62,0
3742,Chr01,715176.0,715231.0,54,0
3743,Chr01,715232.0,715344.0,111,0
3744,Chr01,715344.0,715694.0,349,0
3745,Chr01,715694.0,715885.0,190,0
3746,Chr01,715885.0,715911.0,25,0
3747,Chr01,715911.0,715996.0,84,0
3748,Chr01,715996.0,716023.0,26,0
3749,Chr01,716023.0,717444.0,1420,0
3750,Chr01,717444.0,717545.0,100,0
3751,Chr01,717545.0,718327.0,781,0
3752,Chr01,718327.0,718785.0,457,0
3753,Chr01,718785.0,718809.0,23,0
3754,Chr01,718809.0,719188.0,378,0
3755,Chr01,719188.0,719317.0,128,0
3756,Chr01,719317.0,720956.0,1638,0
3757,Chr01,720956.0,721030.0,73,0
3758,Chr01,721030.0,721043.0,12,0
3759,Chr01,721043.0,721093.0,49,0
3760,Chr01,721093.0,721096.0,2,0
3761,Chr01,721096.0,721266.0,169,0
3762,Chr01,721266.0,721948.0,681,0
3763,Chr01,721948.0,722259.0,310,0
3764,Chr01,722259.0,722499.0,239,0
3765,Chr01,722499.0,722735.0,235,0
3766,Chr01,722735.0,723377.0,641,0
3767,Chr01,723377.0,724067.0,689,0
3768,Chr01,724067.0,724235.0,167,0
3769,Chr01,724235.0,724667.0,431,0
3770,Chr01,724667.0,724766.0,98,0
3771,Chr01,724766.0,724815.0,48,0
3772,Chr01,724815.0,724867.0,51,0
3773,Chr01,724867.0,724935.0,67,0
3774,Chr01,724935.0,725012.0,76,0
3775,Chr01,725012.0,725611.0,598,0
3776,Chr01,725611.0,725870.0,258,0
3777,Chr01,725870.0,726100.0,229,0
3778,Chr01,726100.0,726134.0,33,0
3779,Chr01,726134.0,726225.0,90,0
3780,Chr01,726225.0,726726.0,500,1
3781,Chr01,726726.0,726833.0,106,0
3782,Chr01,726833.0,727064.0,230,1
3783,Chr01,727064.0,727070.0,5,0
3784,Chr01,727070.0,727127.0,56,0
3785,Chr01,727127.0,727136.0,8,0
3786,Chr01,727136.0,727154.0,17,0
3787,Chr01,727154.0,727257.0,102,0
3788,Chr01,727257.0,727289.0,31,0
3789,Chr01,727289.0,727580.0,290,1
3790,Chr01,727580.0,727784.0,203,0
3791,Chr01,727784.0,728096.0,311,0
3792,Chr01,728096.0,728866.0,769,0
3793,Chr01,728866.0,728904.0,37,0
3794,Chr01,728904.0,729005.0,100,0
3795,Chr01,729005.0,729026.0,20,0
3796,Chr01,729026.0,729130.0,103,0
3797,Chr01,729130.0,729328.0,197,0
3798,Chr01,729328.0,729349.0,20,0
3799,Chr01,729349.0,729357.0,7,0
3800,Chr01,729357.0,729365.0,7,0
3801,Chr01,729365.0,729369.0,3,0
3802,Chr01,729369.0,729425.0,55,0
3803,Chr01,729425.0,729489.0,63,0
3804,Chr01,729489.0,729509.0,19,0
3805,Chr01,729509.0,729742.0,232,0
3806,Chr01,729742.0,729905.0,162,1
3807,Chr01,729906.0,730085.0,178,0
3808,Chr01,730085.0,730257.0,171,1
3809,Chr01,730257.0,730874.0,616,0
3810,Chr01,730874.0,730879.0,4,0
3811,Chr01,730880.0,730885.0,4,0
3812,Chr01,730885.0,730997.0,111,0
3813,Chr01,730997.0,731154.0,156,0
3814,Chr01,731154.0,731529.0,374,0
3815,Chr01,731529.0,731811.0,281,0
3816,Chr01,731811.0,732668.0,856,0
3817,Chr01,732668.0,732829.0,160,0
3818,Chr01,732829.0,733156.0,326,0
3819,Chr01,733156.0,733210.0,53,0
3820,Chr01,733210.0,733267.0,56,0
3821,Chr01,733267.0,733864.0,596,0
3822,Chr01,733864.0,733868.0,3,0
3823,Chr01,733868.0,733934.0,65,0
3824,Chr01,733934.0,734021.0,86,0
3825,Chr01,734021.0,734039.0,17,0
3826,Chr01,734039.0,734047.0,7,0
3827,Chr01,734047.0,734424.0,376,0
3828,Chr01,734424.0,734784.0,359,0
3829,Chr01,734784.0,734830.0,45,0
3830,Chr01,734830.0,734844.0,13,0
3831,Chr01,734844.0,734900.0,55,0
3832,Chr01,734900.0,734970.0,69,0
3833,Chr01,734970.0,735129.0,158,0
3834,Chr01,735129.0,735156.0,26,0
3835,Chr01,735156.0,735336.0,179,0
3836,Chr01,735337.0,735355.0,17,0
3837,Chr01,735355.0,735887.0,531,0
3838,Chr01,735887.0,735958.0,70,0
3839,Chr01,735958.0,736577.0,618,0
3840,Chr01,736577.0,737491.0,913,0
3841,Chr01,737491.0,737943.0,451,0
3842,Chr01,737943.0,737958.0,14,0
3843,Chr01,737958.0,738039.0,80,0
3844,Chr01,738039.0,738129.0,89,0
3845,Chr01,738129.0,738168.0,38,0
3846,Chr01,738168.0,738366.0,197,0
3847,Chr01,738366.0,738906.0,539,0
3848,Chr01,738906.0,739271.0,364,0
3849,Chr01,739271.0,739459.0,187,0
3850,Chr01,739459.0,739674.0,214,0
3851,Chr01,739674.0,739861.0,186,0
3852,Chr01,739861.0,739869.0,7,0
3853,Chr01,739869.0,740136.0,266,0
3854,Chr01,740136.0,740471.0,334,0
3855,Chr01,740471.0,740615.0,143,0
3856,Chr01,740615.0,740767.0,151,0
3857,Chr01,740767.0,740936.0,168,0
3858,Chr01,740936.0,740951.0,14,0
3859,Chr01,740951.0,741018.0,66,0
3860,Chr01,741018.0,741309.0,290,0
3861,Chr01,741309.0,741517.0,207,0
3862,Chr01,741517.0,741589.0,71,0
3863,Chr01,741589.0,741885.0,295,0
3864,Chr01,741885.0,741913.0,27,0
3865,Chr01,741913.0,742560.0,646,0
3866,Chr01,742560.0,742616.0,55,0
3867,Chr01,742616.0,742875.0,258,0
3868,Chr01,742875.0,742893.0,17,0
3869,Chr01,742893.0,743496.0,602,0
3870,Chr01,743496.0,743516.0,19,0
3871,Chr01,743516.0,743596.0,79,0
3872,Chr01,743596.0,743663.0,66,0
3873,Chr01,743663.0,744224.0,560,0
3874,Chr01,744224.0,744538.0,313,0
3875,Chr01,744538.0,744631.0,92,0
3876,Chr01,744631.0,745264.0,632,0
3877,Chr01,745264.0,745437.0,172,0
3878,Chr01,745437.0,745866.0,428,1
3879,Chr01,745866.0,746159.0,292,0
3880,Chr01,746159.0,746726.0,566,0
3881,Chr01,746726.0,746989.0,262,0
3882,Chr01,746989.0,747056.0,66,0
3883,Chr01,747056.0,747098.0,41,0
3884,Chr01,747098.0,747242.0,143,0
3885,Chr01,747242.0,747550.0,307,0
3886,Chr01,747550.0,748298.0,747,0
3887,Chr01,748298.0,749297.0,998,0
3888,Chr01,749297.0,749514.0,216,0
3889,Chr01,749514.0,749652.0,137,0
3890,Chr01,749652.0,750660.0,1007,0
3891,Chr01,750660.0,750719.0,58,0
3892,Chr01,750719.0,751179.0,459,0
3893,Chr01,751179.0,751353.0,173,0
3894,Chr01,751353.0,751615.0,261,0
3895,Chr01,751615.0,751630.0,14,0
3896,Chr01,751630.0,751806.0,175,0
3897,Chr01,751806.0,751952.0,145,0
3898,Chr01,751952.0,752144.0,191,0
3899,Chr01,752144.0,752191.0,46,0
3900,Chr01,752191.0,752199.0,7,0
3901,Chr01,752199.0,752279.0,79,0
3902,Chr01,752279.0,752289.0,9,0
3903,Chr01,752289.0,752308.0,18,0
3904,Chr01,752308.0,752354.0,45,0
3905,Chr01,752354.0,764786.0,12431,0
3906,Chr01,764786.0,799383.0,34596,3
3907,Chr01,799383.0,799682.0,298,0
3908,Chr01,799682.0,800261.0,578,0
3909,Chr01,800261.0,800268.0,6,0
3910,Chr01,800268.0,800993.0,724,0
3911,Chr01,800993.0,801279.0,285,0
3912,Chr01,801279.0,801440.0,160,0
3913,Chr01,801440.0,801636.0,195,0
3914,Chr01,801636.0,801819.0,182,0
3915,Chr01,801819.0,801907.0,87,0
3916,Chr01,801907.0,801965.0,57,0
3917,Chr01,801965.0,801979.0,13,0
3918,Chr01,801979.0,802067.0,87,0
3919,Chr01,802067.0,802080.0,12,0
3920,Chr01,802080.0,802088.0,7,0
3921,Chr01,802088.0,802146.0,57,0
3922,Chr01,802146.0,802304.0,157,0
3923,Chr01,802304.0,802312.0,7,0
3924,Chr01,802312.0,802591.0,278,0
3925,Chr01,802591.0,802768.0,176,0
3926,Chr01,802768.0,803204.0,435,0
3927,Chr01,803204.0,803764.0,559,0
3928,Chr01,803764.0,804101.0,336,0
3929,Chr01,804101.0,804161.0,59,0
3930,Chr01,804161.0,804428.0,266,0
3931,Chr01,804428.0,804469.0,40,0
3932,Chr01,804469.0,804827.0,357,0
3933,Chr01,804827.0,805264.0,436,0
3934,Chr01,805264.0,805440.0,175,0
3935,Chr01,805440.0,805443.0,2,0
3936,Chr01,805443.0,805479.0,35,0
3937,Chr01,805479.0,805991.0,511,0
3938,Chr01,805991.0,806074.0,82,0
3939,Chr01,806074.0,806414.0,339,0
3940,Chr01,806414.0,806447.0,32,0
3941,Chr01,806447.0,806627.0,179,0
3942,Chr01,806627.0,806846.0,218,0
3943,Chr01,806846.0,806867.0,20,0
3944,Chr01,806867.0,807176.0,308,0
3945,Chr01,807176.0,807185.0,8,0
3946,Chr01,807185.0,807272.0,86,0
